mod,nAg,agDen,rRep,rOr,rOrX,rAt,rAtX,exp,cco,iso,piso,avgDeg,avgTotDeg
M,100,0.0004,10,15,1.50X,22,1.50X,321.682753,8,3,0.03,27.38539997,54.77079994
M,100,0.0004,10,15,1.50X,22,1.50X,299.4613139,9,3,0.03,26.82625002,53.65250004
M,100,0.0004,10,15,1.50X,22,1.50X,212.4538271,10,5,0.05,33.41669989,66.83339977
M,100,0.0004,10,15,1.50X,22,1.50X,306.6073114,13,6,0.06,26.60494999,53.20989998
M,100,0.0004,10,15,1.50X,22,1.50X,176.7169584,5,0,0,33.5633,67.1266
M,100,0.0004,10,15,1.50X,22,1.50X,144.0339632,6,2,0.02,34.0005999,68.0011998
M,100,0.0004,10,15,1.50X,22,1.50X,566.5729505,16,7,0.07,20.49249998,40.98499997
M,100,0.0004,10,15,1.50X,22,1.50X,245.712547,8,3,0.03,28.12245004,56.24490007
M,100,0.0004,10,15,1.50X,22,1.50X,192.5583251,9,2,0.02,32.66499993,65.32999987
M,100,0.0004,10,15,1.50X,22,1.50X,226.4858951,7,2,0.02,27.90904995,55.8180999
M,100,0.0004,10,15,1.50X,22,1.50X,237.2169584,7,1,0.01,27.57554995,55.15109989
M,100,0.0004,10,15,1.50X,22,1.50X,180.5754548,6,2,0.02,34.31459996,68.62919992
M,100,0.0004,10,15,1.50X,22,1.50X,221.8055918,7,2,0.02,26.40330004,52.80660007
M,100,0.0004,10,15,1.50X,22,1.50X,185.7493773,5,2,0.02,31.17364993,62.34729986
M,100,0.0004,10,15,1.50X,22,1.50X,528.8632703,8,2,0.02,21.82084997,43.64169994
M,100,0.0004,10,15,1.50X,22,1.50X,112.3783546,8,3,0.03,35.92954998,71.85909996
M,100,0.0004,10,15,1.50X,22,1.50X,350.5564978,11,3,0.03,23.42199998,46.84399997
M,100,0.0004,10,15,1.50X,22,1.50X,210.9220005,8,3,0.03,36.59295001,73.18590002
M,100,0.0004,10,15,1.50X,22,1.50X,419.1365808,7,2,0.02,23.4972,46.99440001
M,100,0.0004,10,15,1.50X,22,1.50X,391.5487044,10,4,0.04,22.92694997,45.85389994
M,100,0.0004,10,15,1.50X,22,1.50X,244.6314138,8,2,0.02,33.28959991,66.57919983
M,100,0.0004,10,15,1.50X,22,1.50X,321.7752416,9,3,0.03,27.28559999,54.57119997
M,100,0.0004,10,15,1.50X,22,1.50X,204.6538841,7,3,0.03,31.49879998,62.99759996
M,100,0.0004,10,15,1.50X,22,1.50X,247.8419827,8,2,0.02,32.63384997,65.26769995
M,100,0.0004,10,15,1.50X,22,1.50X,354.4625467,7,2,0.02,23.72974993,47.45949986
M,100,0.0004,10,15,1.50X,30,2X,305.5309431,7,1,0.01,35.44959994,70.89919989
M,100,0.0004,10,15,1.50X,30,2X,426.3072915,9,3,0.03,32.89049991,65.78099982
M,100,0.0004,10,15,1.50X,30,2X,477.1020371,9,2,0.02,31.18764994,62.37529988
M,100,0.0004,10,15,1.50X,30,2X,72.12199525,6,2,0.02,62.03869978,124.0773996
M,100,0.0004,10,15,1.50X,30,2X,182.7863337,10,4,0.04,45.4301499,90.8602998
M,100,0.0004,10,15,1.50X,30,2X,172.7946777,6,1,0.01,50.64085003,101.2817001
M,100,0.0004,10,15,1.50X,30,2X,205.2234528,5,1,0.01,45.65905008,91.31810017
M,100,0.0004,10,15,1.50X,30,2X,213.8017668,6,1,0.01,51.26424994,102.5284999
M,100,0.0004,10,15,1.50X,30,2X,240.7342698,7,0,0,46.23184977,92.46369953
M,100,0.0004,10,15,1.50X,30,2X,220.2163486,8,1,0.01,43.42979997,86.85959993
M,100,0.0004,10,15,1.50X,30,2X,424.9945643,8,2,0.02,34.03754994,68.07509989
M,100,0.0004,10,15,1.50X,30,2X,444.3798496,9,3,0.03,33.48624996,66.97249992
M,100,0.0004,10,15,1.50X,30,2X,94.98690198,7,3,0.03,57.28899988,114.5779998
M,100,0.0004,10,15,1.50X,30,2X,151.0373343,6,2,0.02,49.60679995,99.21359989
M,100,0.0004,10,15,1.50X,30,2X,241.459717,5,1,0.01,45.8050503,91.61010059
M,100,0.0004,10,15,1.50X,30,2X,178.0245521,8,2,0.02,51.09590017,102.1918003
M,100,0.0004,10,15,1.50X,30,2X,278.4854394,8,1,0.01,42.1615,84.32299999
M,100,0.0004,10,15,1.50X,30,2X,123.4208702,4,0,0,52.42405003,104.8481001
M,100,0.0004,10,15,1.50X,30,2X,134.4995911,6,1,0.01,49.35945013,98.71890026
M,100,0.0004,10,15,1.50X,30,2X,109.6964246,4,1,0.01,56.17925005,112.3585001
M,100,0.0004,10,15,1.50X,30,2X,158.8643787,7,3,0.03,49.56705004,99.13410007
M,100,0.0004,10,15,1.50X,30,2X,463.7234,7,2,0.02,31.07505002,62.15010003
M,100,0.0004,10,15,1.50X,30,2X,176.4623364,5,1,0.01,49.23884996,98.47769993
M,100,0.0004,10,15,1.50X,30,2X,103.8016486,6,2,0.02,54.15985001,108.3197
M,100,0.0004,10,15,1.50X,30,2X,123.027148,5,1,0.01,52.38634983,104.7726997
M,100,0.0004,10,20,2X,30,1.50X,129.0410959,5,2,0.02,53.8079999,107.6159998
M,100,0.0004,10,20,2X,30,1.50X,286.1317381,4,0,0,39.59359997,79.18719994
M,100,0.0004,10,20,2X,30,1.50X,382.9674057,6,2,0.02,38.83684986,77.67369972
M,100,0.0004,10,20,2X,30,1.50X,104.2638836,6,1,0.01,52.77125,105.5425
M,100,0.0004,10,20,2X,30,1.50X,294.1429577,6,1,0.01,39.32819987,78.65639975
M,100,0.0004,10,20,2X,30,1.50X,215.2824107,8,3,0.03,41.38984999,82.77969997
M,100,0.0004,10,20,2X,30,1.50X,124.7523813,5,3,0.03,51.44015001,102.8803
M,100,0.0004,10,20,2X,30,1.50X,304.2726245,8,2,0.02,35.56365006,71.12730013
M,100,0.0004,10,20,2X,30,1.50X,157.4455934,5,1,0.01,48.96309992,97.92619984
M,100,0.0004,10,20,2X,30,1.50X,158.8730963,6,0,0,48.71474995,97.42949989
M,100,0.0004,10,20,2X,30,1.50X,256.0666984,8,1,0.01,41.69595002,83.39190004
M,100,0.0004,10,20,2X,30,1.50X,134.9130002,6,1,0.01,54.27219992,108.5443998
M,100,0.0004,10,20,2X,30,1.50X,197.7192719,7,3,0.03,43.80415001,87.60830002
M,100,0.0004,10,20,2X,30,1.50X,188.2168281,6,2,0.02,45.79970005,91.5994001
M,100,0.0004,10,20,2X,30,1.50X,207.2251107,7,4,0.04,44.01794987,88.03589973
M,100,0.0004,10,20,2X,30,1.50X,294.0458088,7,4,0.04,39.23124993,78.46249987
M,100,0.0004,10,20,2X,30,1.50X,113.10107,5,2,0.02,49.1337999,98.26759979
M,100,0.0004,10,20,2X,30,1.50X,111.823959,4,0,0,52.52069988,105.0413998
M,100,0.0004,10,20,2X,30,1.50X,367.4437695,7,1,0.01,31.07655011,62.15310021
M,100,0.0004,10,20,2X,30,1.50X,458.9626742,6,2,0.02,35.61679996,71.23359993
M,100,0.0004,10,20,2X,30,1.50X,177.7085862,9,5,0.05,45.53924999,91.07849998
M,100,0.0004,10,20,2X,30,1.50X,244.285318,6,2,0.02,40.91910002,81.83820004
M,100,0.0004,10,20,2X,30,1.50X,240.3553713,6,2,0.02,44.98019985,89.9603997
M,100,0.0004,10,20,2X,30,1.50X,323.5425164,8,4,0.04,34.8183999,69.63679979
M,100,0.0004,10,20,2X,30,1.50X,74.58178409,4,1,0.01,57.29219997,114.5843999
M,100,0.0004,10,20,2X,40,2X,291.8832405,4,0,0,59.91439989,119.8287998
M,100,0.0004,10,20,2X,40,2X,277.8346317,5,1,0.01,52.80225006,105.6045001
M,100,0.0004,10,20,2X,40,2X,119.2204259,4,1,0.01,61.81189983,123.6237997
M,100,0.0004,10,20,2X,40,2X,44.14569975,5,1,0.01,73.79315002,147.5863
M,100,0.0004,10,20,2X,40,2X,255.0422415,5,0,0,55.88104998,111.7621
M,100,0.0004,10,20,2X,40,2X,292.9714613,5,0,0,55.71010004,111.4202001
M,100,0.0004,10,20,2X,40,2X,97.86226461,4,1,0.01,63.0444001,126.0888002
M,100,0.0004,10,20,2X,40,2X,249.7011587,5,1,0.01,57.00414997,114.0082999
M,100,0.0004,10,20,2X,40,2X,278.9287433,6,1,0.01,52.10249989,104.2049998
M,100,0.0004,10,20,2X,40,2X,139.3480713,5,2,0.02,61.24129997,122.4825999
M,100,0.0004,10,20,2X,40,2X,151.1654543,4,1,0.01,64.90235016,129.8047003
M,100,0.0004,10,20,2X,40,2X,253.8160654,5,1,0.01,56.23699991,112.4739998
M,100,0.0004,10,20,2X,40,2X,137.7349631,4,0,0,58.00435001,116.0087
M,100,0.0004,10,20,2X,40,2X,370.0167393,7,3,0.03,47.01285003,94.02570005
M,100,0.0004,10,20,2X,40,2X,153.5883357,4,1,0.01,57.61135,115.2227
M,100,0.0004,10,20,2X,40,2X,136.5961882,6,3,0.03,61.21700026,122.4340005
M,100,0.0004,10,20,2X,40,2X,200.5148605,5,2,0.02,63.32939997,126.6587999
M,100,0.0004,10,20,2X,40,2X,302.9169295,7,3,0.03,55.77354982,111.5470996
M,100,0.0004,10,20,2X,40,2X,144.7783332,4,1,0.01,65.81329977,131.6265995
M,100,0.0004,10,20,2X,40,2X,120.8298985,5,0,0,67.54540001,135.0908
M,100,0.0004,10,20,2X,40,2X,58.77677308,3,0,0,68.52099995,137.0419999
M,100,0.0004,10,20,2X,40,2X,232.2599317,5,2,0.02,56.94980005,113.8996001
M,100,0.0004,10,20,2X,40,2X,392.457243,7,2,0.02,42.59090014,85.18180027
M,100,0.0004,10,20,2X,40,2X,351.013631,5,2,0.02,54.14485008,108.2897002
M,100,0.0004,10,20,2X,40,2X,144.649533,5,2,0.02,58.23625027,116.4725005
M,100,0.0004,20,30,1.50X,45,1.50X,146.3404097,5,1,0.01,62.35530003,124.7106001
M,100,0.0004,20,30,1.50X,45,1.50X,66.01840848,3,1,0.01,66.36924982,132.7384996
M,100,0.0004,20,30,1.50X,45,1.50X,151.141813,3,0,0,47.72905011,95.45810022
M,100,0.0004,20,30,1.50X,45,1.50X,150.0388461,3,0,0,52.27544998,104.5509
M,100,0.0004,20,30,1.50X,45,1.50X,153.9912084,3,1,0.01,56.40279987,112.8055997
M,100,0.0004,20,30,1.50X,45,1.50X,229.3041226,4,1,0.01,52.72510014,105.4502003
M,100,0.0004,20,30,1.50X,45,1.50X,289.5442734,5,0,0,45.08674976,90.17349953
M,100,0.0004,20,30,1.50X,45,1.50X,67.01947271,2,0,0,58.90835001,117.8167
M,100,0.0004,20,30,1.50X,45,1.50X,157.9537571,4,1,0.01,52.08139997,104.1627999
M,100,0.0004,20,30,1.50X,45,1.50X,145.2461632,6,3,0.03,51.00184999,102.0037
M,100,0.0004,20,30,1.50X,45,1.50X,115.3795842,4,1,0.01,63.0582999,126.1165998
M,100,0.0004,20,30,1.50X,45,1.50X,167.4830373,3,1,0.01,54.25820009,108.5164002
M,100,0.0004,20,30,1.50X,45,1.50X,126.7562079,3,0,0,57.15539984,114.3107997
M,100,0.0004,20,30,1.50X,45,1.50X,129.6886796,4,1,0.01,59.71390003,119.4278001
M,100,0.0004,20,30,1.50X,45,1.50X,408.3180436,3,0,0,41.81685009,83.63370018
M,100,0.0004,20,30,1.50X,45,1.50X,154.8009156,7,4,0.04,59.32144976,118.6428995
M,100,0.0004,20,30,1.50X,45,1.50X,167.5172375,4,0,0,58.76634993,117.5326999
M,100,0.0004,20,30,1.50X,45,1.50X,75.30177215,2,1,0.01,52.92150017,105.8430003
M,100,0.0004,20,30,1.50X,45,1.50X,167.4809316,4,0,0,56.71185013,113.4237003
M,100,0.0004,20,30,1.50X,45,1.50X,279.2947671,7,2,0.02,43.91430023,87.82860046
M,100,0.0004,20,30,1.50X,45,1.50X,114.4788991,4,1,0.01,59.84555002,119.6911
M,100,0.0004,20,30,1.50X,45,1.50X,145.9710443,4,0,0,46.70129992,93.40259983
M,100,0.0004,20,30,1.50X,45,1.50X,111.1173539,4,1,0.01,58.13020016,116.2604003
M,100,0.0004,20,30,1.50X,45,1.50X,319.8782849,4,0,0,44.62614985,89.25229971
M,100,0.0004,20,30,1.50X,45,1.50X,68.52818994,2,0,0,61.67915028,123.3583006
M,100,0.0004,20,30,1.50X,60,2X,97.3056914,3,1,0.01,70.84065004,141.6813001
M,100,0.0004,20,30,1.50X,60,2X,142.5866025,3,1,0.01,69.05225002,138.1045
M,100,0.0004,20,30,1.50X,60,2X,73.70373717,3,1,0.01,74.24449982,148.4889996
M,100,0.0004,20,30,1.50X,60,2X,92.38701466,2,0,0,75.82995005,151.6599001
M,100,0.0004,20,30,1.50X,60,2X,176.4561288,4,0,0,70.64409973,141.2881995
M,100,0.0004,20,30,1.50X,60,2X,115.9036443,3,1,0.01,72.90525015,145.8105003
M,100,0.0004,20,30,1.50X,60,2X,139.8398179,3,1,0.01,70.27760023,140.5552005
M,100,0.0004,20,30,1.50X,60,2X,55.62949108,3,1,0.01,78.27774975,156.5554995
M,100,0.0004,20,30,1.50X,60,2X,109.6342067,3,0,0,75.36350021,150.7270004
M,100,0.0004,20,30,1.50X,60,2X,181.9242759,3,0,0,67.27885017,134.5577003
M,100,0.0004,20,30,1.50X,60,2X,108.1919807,2,0,0,70.47170021,140.9434004
M,100,0.0004,20,30,1.50X,60,2X,273.9818274,3,1,0.01,60.98445005,121.9689001
M,100,0.0004,20,30,1.50X,60,2X,182.9615143,6,2,0.02,69.69870014,139.3974003
M,100,0.0004,20,30,1.50X,60,2X,80.73913842,2,0,0,72.9330002,145.8660004
M,100,0.0004,20,30,1.50X,60,2X,154.2962518,3,1,0.01,72.02265011,144.0453002
M,100,0.0004,20,30,1.50X,60,2X,133.823173,3,0,0,69.70980019,139.4196004
M,100,0.0004,20,30,1.50X,60,2X,84.46478844,3,0,0,70.44094986,140.8818997
M,100,0.0004,20,30,1.50X,60,2X,134.1757122,3,1,0.01,71.85974993,143.7194999
M,100,0.0004,20,30,1.50X,60,2X,46.35451872,2,0,0,78.52930004,157.0586001
M,100,0.0004,20,30,1.50X,60,2X,133.6109214,3,0,0,73.10905008,146.2181002
M,100,0.0004,20,30,1.50X,60,2X,181.8566276,4,0,0,72.99814997,145.9962999
M,100,0.0004,20,30,1.50X,60,2X,105.8599516,2,0,0,75.28584997,150.5716999
M,100,0.0004,20,30,1.50X,60,2X,97.37310691,4,1,0.01,72.70555,145.4111
M,100,0.0004,20,30,1.50X,60,2X,153.0774639,3,0,0,71.17560007,142.3512001
M,100,0.0004,20,30,1.50X,60,2X,114.7427044,3,0,0,76.47754997,152.9550999
M,100,0.0004,20,40,2X,60,1.50X,62.94712607,1,0,0,73.51515001,147.0303
M,100,0.0004,20,40,2X,60,1.50X,116.5879759,2,0,0,71.56635021,143.1327004
M,100,0.0004,20,40,2X,60,1.50X,55.32655282,2,1,0.01,74.84645018,149.6929004
M,100,0.0004,20,40,2X,60,1.50X,91.30543218,2,0,0,74.94710005,149.8942001
M,100,0.0004,20,40,2X,60,1.50X,82.29544151,3,1,0.01,73.86094986,147.7218997
M,100,0.0004,20,40,2X,60,1.50X,103.6192274,1,0,0,68.55365009,137.1073002
M,100,0.0004,20,40,2X,60,1.50X,62.97582592,2,0,0,75.67125015,151.3425003
M,100,0.0004,20,40,2X,60,1.50X,25.35661205,1,0,0,79.58359997,159.1671999
M,100,0.0004,20,40,2X,60,1.50X,68.93182813,2,0,0,74.52635006,149.0527001
M,100,0.0004,20,40,2X,60,1.50X,127.1023,2,0,0,74.70160009,149.4032002
M,100,0.0004,20,40,2X,60,1.50X,62.73172479,2,0,0,75.16265005,150.3253001
M,100,0.0004,20,40,2X,60,1.50X,153.6069637,2,0,0,71.92909979,143.8581996
M,100,0.0004,20,40,2X,60,1.50X,54.18192288,2,1,0.01,74.85350016,149.7070003
M,100,0.0004,20,40,2X,60,1.50X,56.68815408,3,1,0.01,78.1528001,156.3056002
M,100,0.0004,20,40,2X,60,1.50X,31.76984154,1,0,0,78.72139999,157.4428
M,100,0.0004,20,40,2X,60,1.50X,115.6731838,2,1,0.01,68.35710005,136.7142001
M,100,0.0004,20,40,2X,60,1.50X,79.00874982,1,0,0,68.55834997,137.1166999
M,100,0.0004,20,40,2X,60,1.50X,44.08182592,2,1,0.01,77.4852499,154.9704998
M,100,0.0004,20,40,2X,60,1.50X,72.70193845,2,0,0,74.14705006,148.2941001
M,100,0.0004,20,40,2X,60,1.50X,99.49338151,2,0,0,72.10004984,144.2000997
M,100,0.0004,20,40,2X,60,1.50X,77.84934239,2,0,0,75.42205006,150.8441001
M,100,0.0004,20,40,2X,60,1.50X,67.02395627,2,0,0,74.82549997,149.6509999
M,100,0.0004,20,40,2X,60,1.50X,26.3501966,1,0,0,81.08134995,162.1626999
M,100,0.0004,20,40,2X,60,1.50X,67.30888085,1,0,0,73.00260004,146.0052001
M,100,0.0004,20,40,2X,60,1.50X,107.4333922,3,1,0.01,74.37639997,148.7527999
M,100,0.0004,20,40,2X,80,2X,60.02150489,2,0,0,86.75459988,173.5091998
M,100,0.0004,20,40,2X,80,2X,93.45363387,2,0,0,85.25489994,170.5097999
M,100,0.0004,20,40,2X,80,2X,67.23494158,2,0,0,90.97224987,181.9444997
M,100,0.0004,20,40,2X,80,2X,75.84594592,2,0,0,86.9053001,173.8106002
M,100,0.0004,20,40,2X,80,2X,32.9707438,1,0,0,89.95614975,179.9122995
M,100,0.0004,20,40,2X,80,2X,58.31979921,1,0,0,87.58690018,175.1738004
M,100,0.0004,20,40,2X,80,2X,103.2545425,2,0,0,83.32244999,166.6449
M,100,0.0004,20,40,2X,80,2X,52.2569174,1,0,0,86.82524982,173.6504996
M,100,0.0004,20,40,2X,80,2X,91.99815855,1,0,0,83.96694988,167.9338998
M,100,0.0004,20,40,2X,80,2X,66.95279232,1,0,0,86.51334991,173.0266998
M,100,0.0004,20,40,2X,80,2X,54.98275107,1,0,0,86.81895,173.6379
M,100,0.0004,20,40,2X,80,2X,47.60828895,1,0,0,88.27805016,176.5561003
M,100,0.0004,20,40,2X,80,2X,50.50428083,1,0,0,86.64330006,173.2866001
M,100,0.0004,20,40,2X,80,2X,51.63976299,1,0,0,86.63444973,173.2688995
M,100,0.0004,20,40,2X,80,2X,65.01276139,2,0,0,88.75445015,177.5089003
M,100,0.0004,20,40,2X,80,2X,120.9648684,2,0,0,80.3534499,160.7068998
M,100,0.0004,20,40,2X,80,2X,90.26914913,2,0,0,83.45580009,166.9116002
M,100,0.0004,20,40,2X,80,2X,51.40537459,1,0,0,87.83990005,175.6798001
M,100,0.0004,20,40,2X,80,2X,41.97498583,1,0,0,87.42305008,174.8461002
M,100,0.0004,20,40,2X,80,2X,63.88362141,2,0,0,85.67335022,171.3467004
M,100,0.0004,20,40,2X,80,2X,37.41700551,1,0,0,88.84570015,177.6914003
M,100,0.0004,20,40,2X,80,2X,217.2590326,3,1,0.01,72.80405014,145.6081003
M,100,0.0004,20,40,2X,80,2X,54.37654716,1,0,0,88.65884995,177.3176999
M,100,0.0004,20,40,2X,80,2X,92.78955894,1,0,0,82.94589989,165.8917998
M,100,0.0004,20,40,2X,80,2X,90.00839871,1,0,0,84.15909992,168.3181998
M,200,0.0008,10,15,1.50X,22,1.50X,-2.411152197,9,3,0.015,37.55677503,75.11355005
M,200,0.0008,10,15,1.50X,22,1.50X,25.34139812,11,3,0.015,33.70710002,67.41420004
M,200,0.0008,10,15,1.50X,22,1.50X,53.92520785,14,5,0.025,36.96944994,73.93889988
M,200,0.0008,10,15,1.50X,22,1.50X,24.54767875,13,6,0.03,38.46025005,76.92050011
M,200,0.0008,10,15,1.50X,22,1.50X,-15.929379,5,1,0.005,41.23875003,82.47750006
M,200,0.0008,10,15,1.50X,22,1.50X,16.55895821,13,6,0.03,36.23670008,72.47340015
M,200,0.0008,10,15,1.50X,22,1.50X,-6.200695761,9,3,0.015,30.91329993,61.82659986
M,200,0.0008,10,15,1.50X,22,1.50X,3.769645358,7,2,0.01,36.75054996,73.50109993
M,200,0.0008,10,15,1.50X,22,1.50X,7.346851392,8,2,0.01,33.10957507,66.21915014
M,200,0.0008,10,15,1.50X,22,1.50X,9.106223222,7,2,0.01,39.01072506,78.02145012
M,200,0.0008,10,15,1.50X,22,1.50X,6.417434892,10,2,0.01,35.80742505,71.6148501
M,200,0.0008,10,15,1.50X,22,1.50X,-9.421244856,7,1,0.005,37.95019992,75.90039984
M,200,0.0008,10,15,1.50X,22,1.50X,37.00471516,11,3,0.015,31.59804997,63.19609995
M,200,0.0008,10,15,1.50X,22,1.50X,23.20563513,14,8,0.04,37.69042501,75.38085003
M,200,0.0008,10,15,1.50X,22,1.50X,29.52769702,12,3,0.015,31.50764991,63.01529982
M,200,0.0008,10,15,1.50X,22,1.50X,25.02371639,11,5,0.025,30.76047491,61.52094982
M,200,0.0008,10,15,1.50X,22,1.50X,26.38015118,7,2,0.01,34.16422499,68.32844997
M,200,0.0008,10,15,1.50X,22,1.50X,17.36026115,9,1,0.005,34.63367494,69.26734987
M,200,0.0008,10,15,1.50X,22,1.50X,21.27664433,10,3,0.015,34.07334987,68.14669973
M,200,0.0008,10,15,1.50X,22,1.50X,-10.55168966,4,1,0.005,37.02000002,74.04000004
M,200,0.0008,10,15,1.50X,22,1.50X,62.34425897,15,5,0.025,33.76170009,67.52340017
M,200,0.0008,10,15,1.50X,22,1.50X,116.6830666,8,2,0.01,19.43027504,38.86055009
M,200,0.0008,10,15,1.50X,22,1.50X,62.35370081,10,2,0.01,27.04444999,54.08889997
M,200,0.0008,10,15,1.50X,22,1.50X,11.40069145,11,5,0.025,39.48662494,78.97324987
M,200,0.0008,10,15,1.50X,22,1.50X,25.46666494,9,1,0.005,30.68799998,61.37599997
M,200,0.0008,10,15,1.50X,30,2X,67.62035185,11,4,0.02,55.46249988,110.9249998
M,200,0.0008,10,15,1.50X,30,2X,-14.68676675,7,3,0.015,68.38937508,136.7787502
M,200,0.0008,10,15,1.50X,30,2X,103.2132185,11,3,0.015,38.61794999,77.23589998
M,200,0.0008,10,15,1.50X,30,2X,-12.55315845,7,3,0.015,64.79232534,129.5846507
M,200,0.0008,10,15,1.50X,30,2X,-31.90250751,4,2,0.01,58.0000001,116.0000002
M,200,0.0008,10,15,1.50X,30,2X,30.92939713,9,4,0.02,51.99777497,103.9955499
M,200,0.0008,10,15,1.50X,30,2X,-3.812114408,5,0,0,58.74897503,117.4979501
M,200,0.0008,10,15,1.50X,30,2X,92.2328232,7,1,0.005,47.39957487,94.79914974
M,200,0.0008,10,15,1.50X,30,2X,-15.15926175,7,3,0.015,62.05862494,124.1172499
M,200,0.0008,10,15,1.50X,30,2X,17.16482591,4,0,0,49.58094992,99.16189983
M,200,0.0008,10,15,1.50X,30,2X,-28.2844324,6,4,0.02,68.42519988,136.8503998
M,200,0.0008,10,15,1.50X,30,2X,25.26477937,12,3,0.015,62.80247482,125.6049496
M,200,0.0008,10,15,1.50X,30,2X,12.133379,8,1,0.005,61.46779992,122.9355998
M,200,0.0008,10,15,1.50X,30,2X,59.98180454,6,0,0,43.77505005,87.5501001
M,200,0.0008,10,15,1.50X,30,2X,-0.476894193,5,0,0,66.80042505,133.6008501
M,200,0.0008,10,15,1.50X,30,2X,-33.5212191,4,1,0.005,69.45609987,138.9121997
M,200,0.0008,10,15,1.50X,30,2X,-10.45511842,7,4,0.02,59.56904983,119.1380997
M,200,0.0008,10,15,1.50X,30,2X,-1.665682625,5,0,0,55.29444993,110.5888999
M,200,0.0008,10,15,1.50X,30,2X,-2.652183792,3,0,0,56.57102488,113.1420498
M,200,0.0008,10,15,1.50X,30,2X,24.22994349,3,1,0.005,49.19422506,98.38845013
M,200,0.0008,10,15,1.50X,30,2X,6.652456479,8,2,0.01,60.70147492,121.4029498
M,200,0.0008,10,15,1.50X,30,2X,-3.398141212,8,3,0.015,65.02320009,130.0464002
M,200,0.0008,10,15,1.50X,30,2X,4.275273386,6,2,0.01,54.72082498,109.44165
M,200,0.0008,10,15,1.50X,30,2X,22.02680109,7,1,0.005,59.35827501,118.71655
M,200,0.0008,10,15,1.50X,30,2X,133.2751691,10,2,0.01,37.89782506,75.79565012
M,200,0.0008,10,20,2X,30,1.50X,57.77275705,5,2,0.01,43.73900017,87.47800034
M,200,0.0008,10,20,2X,30,1.50X,20.42481918,9,2,0.01,57.92745003,115.8549001
M,200,0.0008,10,20,2X,30,1.50X,-15.62094695,6,2,0.01,59.23882499,118.47765
M,200,0.0008,10,20,2X,30,1.50X,21.52835066,7,2,0.01,50.84445022,101.6889004
M,200,0.0008,10,20,2X,30,1.50X,37.00834849,4,0,0,45.83804996,91.67609993
M,200,0.0008,10,20,2X,30,1.50X,40.85787666,4,0,0,54.66964994,109.3392999
M,200,0.0008,10,20,2X,30,1.50X,-21.40410247,4,0,0,64.93742487,129.8748497
M,200,0.0008,10,20,2X,30,1.50X,11.89891714,6,2,0.01,51.79392507,103.5878501
M,200,0.0008,10,20,2X,30,1.50X,-23.38078203,6,2,0.01,62.64485008,125.2897002
M,200,0.0008,10,20,2X,30,1.50X,8.80677358,8,2,0.01,53.86647504,107.7329501
M,200,0.0008,10,20,2X,30,1.50X,20.25720748,7,1,0.005,58.59914993,117.1982999
M,200,0.0008,10,20,2X,30,1.50X,9.029940907,9,4,0.02,55.27462501,110.54925
M,200,0.0008,10,20,2X,30,1.50X,2.963015935,7,1,0.005,63.15794979,126.3158996
M,200,0.0008,10,20,2X,30,1.50X,44.2637448,9,4,0.02,48.21117514,96.42235027
M,200,0.0008,10,20,2X,30,1.50X,-17.31398742,8,4,0.02,64.18430011,128.3686002
M,200,0.0008,10,20,2X,30,1.50X,0.566770303,6,1,0.005,57.5496498,115.0992996
M,200,0.0008,10,20,2X,30,1.50X,-40.55948486,4,1,0.005,61.69659981,123.3931996
M,200,0.0008,10,20,2X,30,1.50X,-9.921183734,4,1,0.005,57.45772527,114.9154505
M,200,0.0008,10,20,2X,30,1.50X,10.4985279,6,2,0.01,56.11182499,112.22365
M,200,0.0008,10,20,2X,30,1.50X,-35.21661135,4,0,0,62.28347505,124.5669501
M,200,0.0008,10,20,2X,30,1.50X,27.21427338,8,4,0.02,48.18367502,96.36735004
M,200,0.0008,10,20,2X,30,1.50X,-11.30302736,5,4,0.02,61.28104986,122.5620997
M,200,0.0008,10,20,2X,30,1.50X,15.60933875,5,0,0,52.06067494,104.1213499
M,200,0.0008,10,20,2X,30,1.50X,29.36886989,7,3,0.015,45.97687496,91.95374992
M,200,0.0008,10,20,2X,30,1.50X,13.12987523,9,2,0.01,57.36734988,114.7346998
M,200,0.0008,10,20,2X,40,2X,-12.24199251,5,1,0.005,85.1323251,170.2646502
M,200,0.0008,10,20,2X,40,2X,-34.42299993,4,0,0,102.8465498,205.6930997
M,200,0.0008,10,20,2X,40,2X,-23.26224418,5,1,0.005,93.13450001,186.269
M,200,0.0008,10,20,2X,40,2X,1.185735481,6,2,0.01,93.48572517,186.9714503
M,200,0.0008,10,20,2X,40,2X,-22.07791981,4,0,0,93.05637505,186.1127501
M,200,0.0008,10,20,2X,40,2X,-26.62103972,4,1,0.005,95.52442533,191.0488507
M,200,0.0008,10,20,2X,40,2X,8.893199863,7,2,0.01,89.01872505,178.0374501
M,200,0.0008,10,20,2X,40,2X,-27.06929726,3,1,0.005,95.06839996,190.1367999
M,200,0.0008,10,20,2X,40,2X,29.3149254,7,3,0.015,72.89094999,145.7819
M,200,0.0008,10,20,2X,40,2X,-17.10254982,6,3,0.015,93.64574982,187.2914996
M,200,0.0008,10,20,2X,40,2X,-28.39417954,3,0,0,93.76717531,187.5343506
M,200,0.0008,10,20,2X,40,2X,-15.59759157,5,0,0,87.67795012,175.3559002
M,200,0.0008,10,20,2X,40,2X,-28.10813893,5,2,0.01,99.33230007,198.6646001
